PLZ To	PLZ Name	Count	percent	cups_pday	cups_pday_segment
8804	Wädenswil	11.642857142857142	6.636915910682583e-05	32	1-50
8805	Richterswil	18.785714285714285	0.00010708643463248587	51	1-50
8806	Freienbach	4.428571428571429	2.524471082590922e-05	12	1-50
8807	Freienbach	5.0	2.8502092867962018e-05	14	1-50
8808	Freienbach	28.5	0.0001624619293473835	77	1-50
8810	Horgen	42.642857142857146	0.00024308213488819037	115	1-50
8815	Horgen	2.9285714285714284	1.669408296552061e-05	8	1-50
8816	Horgen	1.5	8.550627860388605e-06	4	1-50
8820	Wädenswil	45.714285714285715	0.0002605905633642242	124	1-50
8832	Freienbach Wollerau	14.642857142857144	8.347041482760307e-05	40	1-50
8833	Richterswil	6.0	3.420251144155442e-05	16	1-50
8834	Feusisberg	4.071428571428571	2.3208847049626213e-05	11	1-50
8836	Einsiedeln	1.6428571428571428	9.364973370901806e-06	4	1-50
8840	Einsiedeln	14.785714285714286	8.428476033811626e-05	40	1-50
8852	Altendorf	10.142857142857142	5.7818531246437236e-05	27	1-50
8853	Lachen	5.571428571428571	3.1759474910014816e-05	15	1-50
8854	Galgenen Schübelbach	6.071428571428571	3.4609684196811024e-05	16	1-50
8855	Wangen (SZ)	2.0	1.1400837147184808e-05	5	1-50
8856	Tuggen	1.5714285714285714	8.957800615645206e-06	4	1-50
8862	Schübelbach	2.357142857142857	1.343670092346781e-05	6	1-50
8863	Schübelbach	1.5	8.550627860388605e-06	4	1-50
8864	Reichenburg	2.0	1.1400837147184808e-05	5	1-50
8865	Glarus Nord	7.428571428571429	4.2345966546686426e-05	20	1-50
8867	Glarus Nord	5.142857142857143	2.9316438378475222e-05	14	1-50
8872	Weesen	1.5	8.550627860388605e-06	4	1-50
8880	Walenstadt	3.7142857142857144	2.1172983273343213e-05	10	1-50
8887	Mels	8.785714285714286	5.0082248896561834e-05	24	1-50
8889	Mels	3.0714285714285716	1.7508428476033814e-05	8	1-50
8902	Urdorf	20.857142857142858	0.00011889444453492728	56	1-50
8903	Birmensdorf (ZH)	34.5	0.00019666444078893792	93	1-50
8906	Bonstetten	8.571428571428571	4.886073063079203e-05	23	1-50
8907	Wettswil am Albis	8.285714285714286	4.723203960976563e-05	22	1-50
8908	Hedingen	5.928571428571429	3.379533868629782e-05	16	1-50
8910	Affoltern am Albis	20.214285714285715	0.00011522988973761788	55	1-50
8912	Obfelden	4.0	2.2801674294369615e-05	11	1-50
8913	Ottenbach	3.7142857142857144	2.1172983273343213e-05	10	1-50
8915	Hausen am Albis	2.7142857142857144	1.547256469975081e-05	7	1-50
8916	Jonen	2.642857142857143	1.506539194449421e-05	7	1-50
8932	Mettmenstetten	8.0	4.560334858873923e-05	22	1-50
8934	Knonau	3.0714285714285716	1.7508428476033814e-05	8	1-50
8942	Oberrieden	19.142857142857142	0.00010912229840876886	52	1-50
8951	Geroldswil	5.071428571428571	2.8909265623218618e-05	14	1-50
8952	Schlieren	91.42857142857143	0.0005211811267284484	248	50-200
8953	Dietikon	101.5	0.000578592485219629	275	50-200
8954	Geroldswil	4.071428571428571	2.3208847049626213e-05	11	1-50
8956	Killwangen	6.5	3.705272072835062e-05	18	1-50
8957	Spreitenbach	33.714285714285715	0.00019218554048111534	91	1-50
8964	Rudolfstetten-Friedlisberg	3.9285714285714284	2.2394501539113015e-05	11	1-50
8965	Berikon	1.7857142857142858	1.0179318881415007e-05	5	1-50
8966	Oberwil-Lieli	1.8571428571428572	1.0586491636671606e-05	5	1-50
8967	Widen	1.5	8.550627860388605e-06	4	1-50
9000	St. Gallen	457.0	0.0026050912881317285	1238	200-1k
9008	St. Gallen	15.214285714285715	8.672779686965586e-05	41	1-50
9010	St. Gallen	7.0	3.990293001514683e-05	19	1-50
9011	St. Gallen	4.285714285714286	2.4430365315396015e-05	12	1-50
9012	St. Gallen	8.785714285714286	5.0082248896561834e-05	24	1-50
9014	St. Gallen	55.92857142857143	0.000318816267365918	151	50-200
9015	St. Gallen	23.5	0.0001339598364794215	64	1-50
9016	St. Gallen	8.714285714285714	4.967507614130523e-05	24	1-50
9030	Gaiserwald	3.5714285714285716	2.0358637762830015e-05	10	1-50
9032	Gaiserwald	2.642857142857143	1.506539194449421e-05	7	1-50
9042	Speicher	3.9285714285714284	2.2394501539113015e-05	11	1-50
9050	Appenzell Rüte Schlatt-Haslen	8.785714285714285	5.008224889656183e-05	24	1-50
9053	Teufen (AR)	2.0714285714285716	1.1808009902441408e-05	6	1-50
9054	Schlatt-Haslen	1.7142857142857142	9.772146126158405e-06	5	1-50
9063	Stein (AR)	1.5	8.550627860388605e-06	4	1-50
9100	Herisau	15.071428571428571	8.591345135914265e-05	41	1-50
9107	Urnäsch	1.8571428571428572	1.0586491636671606e-05	5	1-50
9108	Gonten	1.5	8.550627860388605e-06	4	1-50
9113	Degersheim	1.8571428571428572	1.0586491636671606e-05	5	1-50
9200	Gossau (SG)	38.85714285714286	0.00022150197885959056	105	1-50
9203	Oberbüren	2.7142857142857144	1.547256469975081e-05	7	1-50
9205	Waldkirch	2.0	1.1400837147184808e-05	5	1-50
9220	Bischofszell	3.7142857142857144	2.1172983273343213e-05	10	1-50
9230	Flawil	8.357142857142858	4.763921236502223e-05	23	1-50
9240	Oberuzwil Uzwil	6.571428571428571	3.7459893483607225e-05	18	1-50
9242	Oberuzwil	3.0714285714285716	1.7508428476033814e-05	8	1-50
9244	Uzwil	3.142857142857143	1.791560123129041e-05	9	1-50
9245	Oberbüren	2.142857142857143	1.2215182657698007e-05	6	1-50
9247	Uzwil	1.8571428571428572	1.0586491636671606e-05	5	1-50
9249	Uzwil	2.2142857142857144	1.262235541295461e-05	6	1-50
9300	Wittenbach	3.7857142857142856	2.1580156028599813e-05	10	1-50
9315	Egnach	1.6428571428571428	9.364973370901806e-06	4	1-50
9320	Arbon	5.5	3.135230215475822e-05	15	1-50
9322	Egnach	5.071428571428571	2.8909265623218618e-05	14	1-50
9323	Steinach	2.357142857142857	1.343670092346781e-05	6	1-50
9325	Roggwil (TG)	2.142857142857143	1.2215182657698007e-05	6	1-50
9400	Rorschach	8.357142857142858	4.763921236502223e-05	23	1-50
9402	Mörschwil	4.857142857142857	2.7687747357448816e-05	13	1-50
9403	Goldach	9.142857142857142	5.211811267284483e-05	25	1-50
9404	Rorschacherberg	6.428571428571428	3.664554797309402e-05	17	1-50
9422	Thal	2.357142857142857	1.343670092346781e-05	6	1-50
9424	Rheineck	2.4285714285714284	1.3843873678724408e-05	7	1-50
9425	Thal	2.857142857142857	1.6286910210264012e-05	8	1-50
9430	St. Margrethen	31.0	0.00017671297578136452	84	1-50
9434	Au (SG)	64.21428571428571	0.0003660483069756836	174	50-200
9435	Au (SG)	3.2142857142857144	1.8322773986547012e-05	9	1-50
9436	Balgach	1.6428571428571428	9.364973370901806e-06	4	1-50
9442	Berneck Oberegg	3.2142857142857144	1.8322773986547012e-05	9	1-50
9443	Widnau	5.357142857142857	3.053795664424502e-05	15	1-50
9444	Diepoldsau	3.0	1.710125572077721e-05	8	1-50
9450	Altstätten	5.5	3.135230215475822e-05	15	1-50
9463	Oberriet (SG)	3.5714285714285716	2.0358637762830015e-05	10	1-50
9464	Altstätten Rüthi (SG)	2.857142857142857	1.6286910210264012e-05	8	1-50
9465	Sennwald	5.714285714285714	3.2573820420528024e-05	15	1-50
9469	Sennwald	10.714285714285714	6.107591328849003e-05	29	1-50
9470	Buchs (SG) Grabs	24.642857142857142	0.00014047460056352707	67	1-50
9472	Grabs	2.7857142857142856	1.5879737455007408e-05	8	1-50
9475	Sevelen	8.428571428571429	4.8046385120278835e-05	23	1-50
9476	Wartau	1.9285714285714286	1.0993664391928207e-05	5	1-50
9477	Wartau	2.642857142857143	1.506539194449421e-05	7	1-50
9500	Wil (SG)	39.42857142857143	0.00022475936090164336	107	1-50
9507	Stettfurt	2.7142857142857144	1.547256469975081e-05	7	1-50
9523	Zuzwil (SG)	2.0	1.1400837147184808e-05	5	1-50
9524	Zuzwil (SG)	2.0	1.1400837147184808e-05	5	1-50
9533	Kirchberg (SG)	2.357142857142857	1.343670092346781e-05	6	1-50
9542	Münchwilen (TG)	4.0	2.2801674294369615e-05	11	1-50
9545	Wängi	2.142857142857143	1.2215182657698007e-05	6	1-50
9548	Matzingen	2.5714285714285716	1.4658219189237611e-05	7	1-50
9552	Wil (SG)	3.0714285714285716	1.7508428476033814e-05	8	1-50
9565	Bussnang	2.642857142857143	1.506539194449421e-05	7	1-50
9601	Lütisburg	3.357142857142857	1.9137119497060213e-05	9	1-50
9602	Kirchberg (SG)	6.285714285714286	3.583120246258082e-05	17	1-50
9606	Bütschwil-Ganterschwil	1.7142857142857142	9.772146126158405e-06	5	1-50
9620	Lichtensteig	2.7142857142857144	1.547256469975081e-05	7	1-50
9630	Wattwil	3.0	1.710125572077721e-05	8	1-50
Other	9257	0.0	0.0	0	
Other	9621	0.0	0.0	0	
Total	331664	0.0	0.0	0	
Total	2143174	0.0	0.0	0	
